chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part3/ch14.tex			1651	244f828fd9f623aeba6f1ac61cd231ecb397c9d4236fca0144cb88a2cc43a37c	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part3/ch14.tex	chapter/section path or fragment without document title
standalone	8b-is/8b-public-documents	processing/semantic_state.tex	The Semantic State: MEMNET, Institutional Routing, and the Governance of Meaning	article	29173	a18e3fa3a83d48358ed1fdbc3e4d990a190d88c185480020a7241f60954c4cba	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/processing/semantic_state.tex	
fragment	8b-is/8b-public-documents	framework/ortyx-project/frontmatter/preface.tex			1662	5c3223e79941f9cbd07d1cbbd679fde4d15c12f94ec9d477ecc19a89f2a80de0	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/frontmatter/preface.tex	no title and no documentclass
draft	8b-is/8b-public-documents	working/formalism-interface.tex		article	6791	79a10238f961a4b04de25101d78f71b8ffaa5ae997e69551bfaf2e83dd3a5bbd	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/working/formalism-interface.tex	draft/placeholder language or path
draft	8b-is/8b-public-documents	working/propagative_reality.tex	Process, Projection, and Propagative Reality: Whiteheadian Occasions, RSVP Fields, and the Geometry of Recursive Stabilization	article	8461	558286b3315d72b410303cbd6bc3ac923bf5e897556bc6e2dbf4e68c672e5e71	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/working/propagative_reality.tex	draft/placeholder language or path
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part4/ch16.tex			991	15d9606d036fac60f648cf120adc378ac1231d72a31923960de20474ce5c1e8f	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part4/ch16.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part3/ch15.tex			989	5fe3b668529e8a520a218d2526a8ceaff43e071232962453fb4bec51c11529ad	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part3/ch15.tex	chapter/section path or fragment without document title
untitled-document	8b-is/8b-public-documents	framework/phoenix_preregistration.tex		article	7557	21cb9827eebc0d161c0c83d32a4a4716d5d03eb76b0f27ca3e4fd48e80b9642f	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/phoenix_preregistration.tex	documentclass present but no title found
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part5/ch23.tex			1168	95896ad11bddacb888ddd1e9606a0aba9b66b678770978517eba7addf2c6f2d0	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part5/ch23.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part4/ch18.tex			1246	9d46d2dde3c7e7c5eefd291a82cd6e063577a882a4761b3e77a061e7adbb12e5	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part4/ch18.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part4/ch20.tex			1210	dd0887247dd07cab07b55b58c33a2ddd3bdebd7e094a0ae9e75ae24bb6fbbbb1	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part4/ch20.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part4/ch17.tex			1315	d219041e899580f5cff9105fcff44e957f8adb09cd7ab61786006049eca5448e	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part4/ch17.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part5/ch21.tex			1419	4c5dd06994206af40b13264c4bd04f30aba6a576bbe19101a475b14436f73995	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part5/ch21.tex	chapter/section path or fragment without document title
untitled-document	8b-is/8b-public-documents	framework/admissibility_principle.tex		article	20076	db3ac7a49e48da828b8f4849de8ef83d38741c85715e74dd44fd648bd9e8996f	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/admissibility_principle.tex	documentclass present but no title found
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part1/ch03.tex			1703	1bb07b9ea31b22e3997cd5d88769c144ebe69d72c9a913a84d71419fa52e9a4f	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part1/ch03.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part5/ch22.tex			1768	799c59293383d6a87c7031e5b7a174b471f089c0565ba2a7cf136f60beb83b74	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part5/ch22.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part3/ch13.tex			1681	1b76c9b13ad859e5716ed90dd3a26b3c95122193c580992625c8f36ff7f2f956	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part3/ch13.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part2/ch09.tex			1962	333899c5691cfcee0c395df2b63e595348dea794487f3488874d8272c484d220	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part2/ch09.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part2/ch08.tex			1975	cd74adc328b29fc6f4825bb55155ade579a3802f1dd11d8256812ac62bd7a372	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part2/ch08.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part3/ch12.tex			1889	26bebe36413471e5002d1a3c10b58b460e630cb71a6ae8571e3c9652250996a6	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part3/ch12.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part2/ch07.tex			2213	88f2feaf9b10e6502e5c3d36f493729d19ced3f8e748080d06cd5a4cee633c39	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part2/ch07.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part1/ch05.tex			2431	f95dae1512990a011973546605185e95b993850ddcba69c8edf0d347d928984c	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part1/ch05.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part2/ch06.tex			2756	084c3d75ee674336e34e53c8ddaa9238512bf5f070ef7f43873e1bd0934404a5	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part2/ch06.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part3/ch11.tex			2459	75cb84857860ff651e7909ab7abff63bdd55df8c51b881e0d0c30b00e712efde	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part3/ch11.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part5/ch24.tex			2770	d1f0807dbe46dc31e9d04f2f5b78171b31c22cb8c6190072381b27c7904cc33d	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part5/ch24.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part1/ch02.tex			2972	95d5cb5c3f2fc4e401940f175f896fd671d28d6295f1f5ff66e349fbfe2f3b5c	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part1/ch02.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part1/ch04.tex			3013	6f017c2347203a2a297306d68d1d684697bbc163fd2788860b8c0f33cdd17080	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part1/ch04.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part1/ch01.tex			3385	135e80490a4097812942b07a36c5570e6a0852f320d115331767ec8d1b222d26	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part1/ch01.tex	chapter/section path or fragment without document title
chapter	8b-is/8b-public-documents	framework/ortyx-project/parts/part4/ch19.tex			3613	107fff72b21ae23e2d5d39a0c0e15094ec671d24d82e626e2daafea74424ece9	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/framework/ortyx-project/parts/part4/ch19.tex	chapter/section path or fragment without document title
fragment	8b-is/8b-public-documents	sparse-representations/monograph/frontmatter/methodological.tex			800	478b2480f35057d3cf2cfc7f5105d4e65c82d869618fb14ea98210e7e5d2f2cc	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/sparse-representations/monograph/frontmatter/methodological.tex	no title and no documentclass
chapter	8b-is/8b-public-documents	sparse-representations/monograph/chapters/ch01_distributed_manifold.tex			1295	0f85387574fecf310f4d1e29f06739b5b877d6a872152e42b7ab0eecb8e903c1	https://github.com/8b-is/8b-public-documents/blob/78286d3febef167ab9df11e0aa329a1827f405f4/sparse-representations/monograph/chapters/ch01_distributed_manifold.tex	chapter/section path or fragment without document title
standalone	8b-is/claimshift	verification-inheritance-transformation.tex	Verification Inheritance Under Transformation Robust Commitments, Claim Correspondence, and Epistemic Validity in Mathematical Documents	article	3348	4e742b3f5e8d5810fb999e7c95900c308e4113c74fc28f9515a7da3548af4b55	https://github.com/8b-is/claimshift/blob/98b0b84d0435c58ac9ffb2b3c5f261cabd80df34/verification-inheritance-transformation.tex	
standalone	8b-is/claimshift	manifest-protocol-verification-inheritance.tex	A Manifest Protocol for Verification Inheritance Locators, Claim Graphs, and Policy-Qualified Trust for Transformed Scholarly Artifacts	article	3695	59d8537148cf3eae709169d8c8d4cd99b3b66dd7570fb8df8d36f799a661628c	https://github.com/8b-is/claimshift/blob/98b0b84d0435c58ac9ffb2b3c5f261cabd80df34/manifest-protocol-verification-inheritance.tex	
standalone	8b-is/claimshift	processing/verification-inheritance-transformation.tex	Verification Inheritance Under Transformation Robust Commitments, Claim Correspondence, and Epistemic Validity in Mathematical Documents	article	3348	4e742b3f5e8d5810fb999e7c95900c308e4113c74fc28f9515a7da3548af4b55	https://github.com/8b-is/claimshift/blob/98b0b84d0435c58ac9ffb2b3c5f261cabd80df34/processing/verification-inheritance-transformation.tex	
standalone	8b-is/claimshift	processing/manifest-protocol-verification-inheritance.tex	A Manifest Protocol for Verification Inheritance Locators, Claim Graphs, and Policy-Qualified Trust for Transformed Scholarly Artifacts	article	3695	59d8537148cf3eae709169d8c8d4cd99b3b66dd7570fb8df8d36f799a661628c	https://github.com/8b-is/claimshift/blob/98b0b84d0435c58ac9ffb2b3c5f261cabd80df34/processing/manifest-protocol-verification-inheritance.tex	
standalone	peterlodri-sec/vim-philosophy	essays/thinking-in-vim/main.tex	Thinking in Vim [0.3em] A Structural Reference to Modal Editing	book	101	ea98b26e5948ffa38902fc9495b4b62ba8350b7c1305423d179892313791aed3	https://github.com/peterlodri-sec/vim-philosophy/blob/2721d895756cae3d73b7608c7eba407bb1867035/essays/thinking-in-vim/main.tex	
draft	peterlodri-sec/vim-philosophy	papers/beyond-optimal-foraging/beyond-optimal-foraging.tex	Beyond Optimal Foraging	article	12	042ab1f88622095c79649fa0ef0345969beffa05771d5640a57b5e98381f9b3a	https://github.com/peterlodri-sec/vim-philosophy/blob/2721d895756cae3d73b7608c7eba407bb1867035/papers/beyond-optimal-foraging/beyond-optimal-foraging.tex	draft/placeholder language or path
standalone	peterlodri-sec/vim-philosophy	beyond-optimal-foraging.tex	Beyond Optimal Foraging: Representation Repair and the Structural Consequences of AI-Augmented Research	article	6125	bb2d8592e64a9458fa62b224740fb521da5ed510181e182d3a13ae7c7345dd5b	https://github.com/peterlodri-sec/vim-philosophy/blob/2721d895756cae3d73b7608c7eba407bb1867035/beyond-optimal-foraging.tex	
draft	peterlodri-sec/vim-philosophy	building-forth.tex	Building Forth from Spherepop Primitives: Stacks, Continuations, and Recursive Control	article	3305	e9332a19f8c122999bcbd7998145bc1440db4e6b6f529bce18a47c54c87117f1	https://github.com/peterlodri-sec/vim-philosophy/blob/2721d895756cae3d73b7608c7eba407bb1867035/building-forth.tex	draft/placeholder language or path
standalone	peterlodri-sec/vim-philosophy	essays/modal-editing.tex	Modal Editing: Compositional Constraint in Text Interaction	article	13551	d1dd636aa914d5531265e124f915e6b746806aaafdb9d20af363991353988efe	https://github.com/peterlodri-sec/vim-philosophy/blob/2721d895756cae3d73b7608c7eba407bb1867035/essays/modal-editing.tex	
standalone	standardgalactic/abraxas	projects/article.tex	Xylomorphic Computation and Thermodynamic Infrastructure	article	4618	0c146e86ab4a320ea45a8e1ad14add5cdde86e2bd5a4d7f6e13e854b2e0e17d4	https://github.com/standardgalactic/abraxas/blob/99f1f3586c02bc5f59530f05b5557c1dcb99c816/projects/article.tex	
standalone	standardgalactic/alphabet	roadmap/flyxion_briefing.tex	% Process, Distinction, and Reachability [0.6em] A Comprehensive Briefing on the Flyxion Research Program [0.3em] Covering RSVP, Admissibility, Distinguishability Geometry, Repair Theory, CPR, and the Broader Software and Creative Ecosystem	book	19089	ca5b22c93e8e8bd84782f3b0f8198d7d7c94cd575ad842e079fbf39498e6eaa6	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/roadmap/flyxion_briefing.tex	
chapter	standardgalactic/alphabet	soup/book-latex-source/parts/priest-flyxion-correspondence-ledger.tex			2805	97a81cda72c2b16bb186331f615c1808d56e6f8d7782984d43e700b1a51a2d4b	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/soup/book-latex-source/parts/priest-flyxion-correspondence-ledger.tex	chapter/section path or fragment without document title
fragment	standardgalactic/alphabet	cosmology/front/titlepage.tex			21	1baa40cd5dbca5eebd9c2e570a3cb893d3df097787254728d5bfec0fb725a5ec	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/cosmology/front/titlepage.tex	no title and no documentclass
standalone	standardgalactic/alphabet	soup/book-latex-source/main.tex	Contradiction and Continuation: [0.3em] A Constraint-Theoretic Derivation of Non-Classical Logic	book	195	da9b7721995107628ff4fb17dd0b1c5179275545c51b69debd7dc24cd371d299	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/soup/book-latex-source/main.tex	
standalone	standardgalactic/alphabet	axioms.tex	Axioms for a Falling Universe: The Uniqueness of the RSVP Lagrangian and the Emergence of Einstein Gravity from Entropic Flow	article	947	331dd0615d2fe76b7b2a0462089a5479252b8b0da51bc47df62360c210eddafb	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/axioms.tex	
untitled-document	standardgalactic/alphabet	cosmology/main.tex		book	93	6892a69b6839637fdff2511b73fb05905b6aa2e51e03659aff81c93e4e319e6a	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/cosmology/main.tex	documentclass present but no title found
standalone	standardgalactic/alphabet	projects/axioms.tex	Axioms for a Falling Universe: The Uniqueness of the RSVP Lagrangian and the Emergence of Einstein Gravity from Entropic Flow	article	947	331dd0615d2fe76b7b2a0462089a5479252b8b0da51bc47df62360c210eddafb	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/projects/axioms.tex	
citation-only	standardgalactic/alphabet	projects/entropic-redshift.tex	Redshift and the RSVP Stack: A Unified Field Ontology for Cosmology, Cognition, and Institutions	article	858	76a56c4fa28ca706585925c8ae756bf2de6cb66234ec88300af0e11672028979	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/projects/entropic-redshift.tex	name appears in citation but not author field
standalone	standardgalactic/alphabet	example/geometry-of-boredom.tex	The Geometry of Boredom [4pt] Compression Progress and the Conditions of Sustained Attention	article	2084	a0a49ac55cc131a0118e191e7f75e10529bf0a91dd0d0ee0a84900b522bdcff6	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/example/geometry-of-boredom.tex	
untitled-document	standardgalactic/alphabet	screenplay/the_fixed_point/main.tex		book	224	af741c9f392b9fd47a8ed60dfa90cb08a0624e17056de43172d34f4d43ecd6b9	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/screenplay/the_fixed_point/main.tex	documentclass present but no title found
fragment	standardgalactic/alphabet	cosmology/front/preface.tex			615	6d7ebdeb7cf69ff793bdc56ee281f446f80d8e13958bb831449173c8d8e832e5	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/cosmology/front/preface.tex	no title and no documentclass
standalone	standardgalactic/alphabet	manuscripts/operator-ecology/essay.tex	Operator Ecology: Linking RSVP, Simulated Agency, and Semantic Infrastructure	article	2215	4234d238861d31f6bf66d39c44633c781d8794d502f01699a426f570b932ab44	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/manuscripts/operator-ecology/essay.tex	
untitled-document	standardgalactic/alphabet	de-architectura.tex		memoir	5166	b671b6f8919a4b3c8cb17761968f81da9ecc75fe6308e9f868fa976e0cf58f9e	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/de-architectura.tex	documentclass present but no title found
citation-only	standardgalactic/alphabet	projects/entropic-redshift-supplement.tex	Material: Entropic Redshift and the RSVP Stack	article	620	8aa016e4d7ddcbac79715ce0ac3db556285941a622d4e86bda0d785f96ab90ee	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/projects/entropic-redshift-supplement.tex	name appears in citation but not author field
untitled-document	standardgalactic/alphabet	de-architechtura.tex		memoir	5172	4c790176ad9b4166c753df2b919be0035e70f5f0fe01ca9053783b56dd6ff43f	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/de-architechtura.tex	documentclass present but no title found
standalone	standardgalactic/alphabet	Scalar-Extraction.tex	Scalar Extraction in Platform Capitalism: A Field-Theoretic, Economic, and Algorithmic Theory of Extractive Social Networks and Their Non-Extractive Redesign	article	2609	30aeaffdbd7fb4323a5da4af1c4ec4691d26bc4bc0b6268e8757b245fdfe647d	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/Scalar-Extraction.tex	
standalone	standardgalactic/alphabet	SITH Theory.tex	Substrate Independent Thinking Hypothesis (SITH): Life, Meaning, and the Autocatalytic Closure of Information	article	10305	dcc0dc90bc488da13fb168c8ab29dfaf701c0ad3ef50b589eea3b9c9acbfc3a7	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/SITH Theory.tex	
draft	standardgalactic/alphabet	Flower Wars.tex		article	12084	f62f0448dc287387c6df74fe38e5c13cc5c6612c0d59e2141ee9a866c54aea1b	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/Flower Wars.tex	draft/placeholder language or path
standalone	standardgalactic/alphabet	example/against-eventless-ontology.tex	Against Eventless Ontology [4pt] Two Failures of State-Sufficiency	article	2390	d15788e56f591920560a8d2edab8768db792bafaaa2ce973264a83016a1e06d1	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/example/against-eventless-ontology.tex	
untitled-document	standardgalactic/alphabet	roadmap/collected-works.tex		book	10923	1ff042577c6ab1426fcf3fbd0be38d5f0e47f84627db231bb6ea28ad1bd808f4	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/roadmap/collected-works.tex	documentclass present but no title found
standalone	standardgalactic/alphabet	example/compression-of-expertise.tex	The Compression of Expertise	article	2024	7a4c287b95eca028ad5cb16712e3008141cfbd18bbd6249f5a5efd1356a03c2d	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/example/compression-of-expertise.tex	
draft	standardgalactic/alphabet	screenplay/the_fixed_point/backmatter/note.tex			507	d3a011a011e9bef93776c22d32447444ad8ce6e6780195945aff2877481b3e1a	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/screenplay/the_fixed_point/backmatter/note.tex	draft/placeholder language or path
draft	standardgalactic/alphabet	The Incoherence.tex		article	4408	90a7fc6b7add532d116e2829c61cbf8528cabfbad56a2f0a31ec51392f1c2bac	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/The Incoherence.tex	draft/placeholder language or path
standalone	standardgalactic/alphabet	essay/monograph.tex	Mind at Work: Detecting Agency through Assembly and Action	article	4208	985e003fb374f5037224cce3f2766353a13aab5eb4c258490b86f9663ebf9154	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/essay/monograph.tex	
standalone	standardgalactic/alphabet	aphantasia-essay.tex	Imageless Thought [0.35em] A Field-Theoretic Interpretation of Aphantasia, Anendophasia, and Embodied Stigmergy within the Relativistic Scalar--Vector Plenum	article	2547	4825883ebc53f09ab3d72175a13dc1bf5978d52c5d8181c12bb7b5e45c0d5968	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/aphantasia-essay.tex	
standalone	standardgalactic/alphabet	workspace/essay.tex	The Physics of Understanding: Fixed-Point Causality, Cognitive Resource Theory, and the Thermodynamics of Learning	article	6119	889e7101d6edab51e9f39b89c51c77a3da70a7beac5e47fd3cd3727153d36617	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/workspace/essay.tex	
untitled-document	standardgalactic/alphabet	screenplay/the_incoherence/main.tex		book	196	57fa03c24b1c93f89b761bd540199b05562ee11d50034c7313d2026d946c5ec4	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/screenplay/the_incoherence/main.tex	documentclass present but no title found
standalone	standardgalactic/alphabet	example/ecology-of-constraints.tex	The Ecology of Constraints [4pt] Feasibility and Diversity in Constraint Populations	article	2465	d118799a289fcb926c3ee0e2b35c2187a7e2012a2321f95588fbfc91f52a6eab	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/example/ecology-of-constraints.tex	
standalone	standardgalactic/alphabet	attention-essay.tex	The Coordinate-System Error: Misdiagnosis in the Theories of Attention, Efficiency, and Technological Progress	article	12559	daafe4e1dfc54af5b15d46021556a0766d2bf5024a8f017bae352a13e28c1827	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/attention-essay.tex	
untitled-document	standardgalactic/alphabet	manuscripts/introduction/essay.tex		article	850	436373f14a967199743c7ab227040a069bf78639d7cdaca3bebd3ce0c6a8715b	https://github.com/standardgalactic/alphabet/blob/af2072aca89d8e52ad08478d71538936e5948cfc/manuscripts/introduction/essay.tex	documentclass present but no title found
